Code;Niveau;Description_FR;Description_EN;Groupe_Utilisation;D.D_%;TCI_%;CAC_%;T.V.A_%;Formalites;Total_%
0814002000;HS10;Écorces d'agrumes ou de melons - Type 2;Peel of citrus or melons - Type 2;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0814009000;HS10;Écorces d'agrumes ou de melons - Autre;Peel of citrus or melons - Other;Alimentation;20.0;1.0;10.0;19.25;=;50.25
CHAPITRE 09;CHAPITRE;Café, thé, épices;;;;;;;;
0901;RANGEE 01;"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion";;;;;;;;
090111;HS6;Café non torréfié;Coffee;;;;;;;
0901111000;HS10;Café Arabica;Arabica coffee;Alimentation;0.0;1.0;10.0;19.25;910 Déclaration d'Importation du Produit;30.25
0901112000;HS10;Café Robusta;Robusta coffee;Alimentation;0.0;1.0;10.0;19.25;=;30.25
0901119000;HS10;Autre café vert;Other green coffee;Alimentation;0.0;1.0;10.0;19.25;=;30.25
090112;HS6;Café non torréfié décaféiné;Coffee not roasted decaffeinated;;;;;;;
0901121000;HS10;Café non torréfié décaféiné - Variété 1;Coffee not roasted decaffeinated - Variety 1;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0901122000;HS10;Café non torréfié décaféiné - Variété 2;Coffee not roasted decaffeinated - Variety 2;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0901129000;HS10;Café non torréfié décaféiné - Autre;Coffee not roasted decaffeinated - Other;Alimentation;20.0;1.0;10.0;19.25;=;50.25
090121;HS6;Café torréfié;Coffee;;;;;;;
0901211000;HS10;Café torréfié - Type 1;Coffee - Type 1;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0901212000;HS10;Café torréfié - Type 2;Coffee - Type 2;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0901219000;HS10;Café torréfié - Autre;Coffee - Other;Alimentation;20.0;1.0;10.0;19.25;=;50.25
090122;HS6;Café torréfié;Coffee;;;;;;;
0901221000;HS10;Café torréfié - Type 1;Coffee - Type 1;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0901222000;HS10;Café torréfié - Type 2;Coffee - Type 2;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0901229000;HS10;Café torréfié - Autre;Coffee - Other;Alimentation;20.0;1.0;10.0;19.25;=;50.25
090130;HS6;Coques et pellicules de café;Coffee husks and skins;;;;;;;
0901301000;HS10;Coques et pellicules de café - Type 1;Coffee husks and skins - Type 1;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0901302000;HS10;Coques et pellicules de café - Type 2;Coffee husks and skins - Type 2;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0901309000;HS10;Coques et pellicules de café - Autre;Coffee husks and skins - Other;Alimentation;20.0;1.0;10.0;19.25;=;50.25
090190;HS6;Succédanés de café contenant du café;Coffee substitutes containing coffee;;;;;;;
0901901000;HS10;Succédanés de café contenant du café - Type 1;Coffee substitutes containing coffee - Type 1;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0901902000;HS10;Succédanés de café contenant du café - Type 2;Coffee substitutes containing coffee - Type 2;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0901909000;HS10;Succédanés de café contenant du café - Autre;Coffee substitutes containing coffee - Other;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0902;RANGEE 02;Tea;;;;;;;;
090210;HS6;Thé vert non fermenté;Green tea (not fermented);;;;;;;
0902101000;HS10;Thé vert non fermenté - Grade 1 / Premium;Green tea (not fermented) - Grade 1 / Premium;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0902102000;HS10;Thé vert non fermenté - Grade 2 / Standard;Green tea (not fermented) - Grade 2 / Standard;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0902109000;HS10;Thé vert non fermenté - Autre;Green tea (not fermented) - Other;Alimentation;20.0;1.0;10.0;19.25;=;50.25
090220;HS6;Autres thés verts ≤3kg;Other green tea;;;;;;;
0902201000;HS10;Autres thés verts ≤3kg - Type 1;Other green tea - Type 1;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0902202000;HS10;Autres thés verts ≤3kg - Type 2;Other green tea - Type 2;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0902209000;HS10;Autres thés verts ≤3kg - Autre;Other green tea - Other;Alimentation;20.0;1.0;10.0;19.25;=;50.25
090230;HS6;Thé noir fermenté ≤3kg;Black tea;;;;;;;
0902301000;HS10;Thé noir fermenté ≤3kg - Type 1;Black tea - Type 1;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0902302000;HS10;Thé noir fermenté ≤3kg - Type 2;Black tea - Type 2;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0902309000;HS10;Thé noir fermenté ≤3kg - Autre;Black tea - Other;Alimentation;20.0;1.0;10.0;19.25;=;50.25
090240;HS6;Thé noir en vrac;Black tea in bulk;;;;;;;
0902401000;HS10;Thé noir en vrac - Grade 1 / Premium;Black tea in bulk - Grade 1 / Premium;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0902402000;HS10;Thé noir en vrac - Grade 2 / Standard;Black tea in bulk - Grade 2 / Standard;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0902409000;HS10;Thé noir en vrac - Autre;Black tea in bulk - Other;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0903;RANGEE 03;Mate;;;;;;;;
090300;HS6;Maté;Maté;;;;;;;
0903001000;HS10;Maté - Type 1;Maté - Type 1;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0903002000;HS10;Maté - Type 2;Maté - Type 2;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0903009000;HS10;Maté - Autre;Maté - Other;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0904;RANGEE 04;"Pepper of the genus piper; dried or crushed or ground fruits of the genus capsicum or of the genus pimenta";;;;;;;;
090411;HS6;Poivre non broyé;Pepper, not crushed;;;;;;;
0904111000;HS10;Poivre non broyé - Variété 1;Pepper, not crushed - Variety 1;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0904112000;HS10;Poivre non broyé - Variété 2;Pepper, not crushed - Variety 2;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0904119000;HS10;Poivre non broyé - Autre;Pepper, not crushed - Other;Alimentation;20.0;1.0;10.0;19.25;=;50.25
090412;HS6;Poivre broyé;Pepper;;;;;;;
0904121000;HS10;Poivre broyé - Type 1;Pepper - Type 1;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0904122000;HS10;Poivre broyé - Type 2;Pepper - Type 2;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0904129000;HS10;Poivre broyé - Autre;Pepper - Other;Alimentation;20.0;1.0;10.0;19.25;=;50.25
090420;HS6;Piments du genre Capsicum séchés;Dried fruits of genus Capsicum;;;;;;;
0904201000;HS10;Piments du genre Capsicum séchés - Variété 1;Dried fruits of genus Capsicum - Variety 1;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0904202000;HS10;Piments du genre Capsicum séchés - Variété 2;Dried fruits of genus Capsicum - Variety 2;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0904209000;HS10;Piments du genre Capsicum séchés - Autre;Dried fruits of genus Capsicum - Other;Alimentation;20.0;1.0;10.0;19.25;=;50.25
090421;HS6;Séchés;Spices;;;;;;;
0904211000;HS10;Séchés - Type 1;Spices - Type 1;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0904212000;HS10;Séchés - Type 2;Spices - Type 2;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0904219000;HS10;Séchés - Autre;Spices - Other;Alimentation;20.0;1.0;10.0;19.25;=;50.25
090422;HS6;Broyés ou pulvérisés;Spices;;;;;;;
0904221000;HS10;Broyés ou pulvérisés - Type 1;Spices - Type 1;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0904222000;HS10;Broyés ou pulvérisés - Type 2;Spices - Type 2;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0904229000;HS10;Broyés ou pulvérisés - Autre;Spices - Other;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0905;RANGEE 05;Vanilla;;;;;;;;
090500;HS6;Vanille;Vanilla;;;;;;;
0905001000;HS10;Vanille - Type 1;Vanilla - Type 1;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0905002000;HS10;Vanille - Type 2;Vanilla - Type 2;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0905009000;HS10;Vanille - Autre;Vanilla - Other;Alimentation;20.0;1.0;10.0;19.25;=;50.25
090510;HS6;Non broyée ni pulvérisée;Spices;;;;;;;
0905101000;HS10;Non broyée ni pulvérisée - Type 1;Spices - Type 1;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0905102000;HS10;Non broyée ni pulvérisée - Type 2;Spices - Type 2;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0905109000;HS10;Non broyée ni pulvérisée - Autre;Spices - Other;Alimentation;20.0;1.0;10.0;19.25;=;50.25
090520;HS6;Broyée ou pulvérisée;Spices;;;;;;;
0905201000;HS10;Broyée ou pulvérisée - Type 1;Spices - Type 1;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0905202000;HS10;Broyée ou pulvérisée - Type 2;Spices - Type 2;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0905209000;HS10;Broyée ou pulvérisée - Autre;Spices - Other;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0906;RANGEE 06;Cinnamon and cinnamon-tree flowers;;;;;;;;
090611;HS6;Cannelle non broyée;Cinnamon, not crushed;;;;;;;
0906111000;HS10;Cannelle non broyée - Variété 1;Cinnamon, not crushed - Variety 1;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0906112000;HS10;Cannelle non broyée - Variété 2;Cinnamon, not crushed - Variety 2;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0906119000;HS10;Cannelle non broyée - Autre;Cinnamon, not crushed - Other;Alimentation;20.0;1.0;10.0;19.25;=;50.25
090619;HS6;Cannelle broyée;Cinnamon;;;;;;;
0906191000;HS10;Cannelle broyée - Type 1;Cinnamon - Type 1;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0906192000;HS10;Cannelle broyée - Type 2;Cinnamon - Type 2;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0906199000;HS10;Cannelle broyée - Autre;Cinnamon - Other;Alimentation;20.0;1.0;10.0;19.25;=;50.25
090620;HS6;Fleurs de cannelier;Cinnamon-tree flowers;;;;;;;
0906201000;HS10;Fleurs de cannelier - Type 1;Cinnamon-tree flowers - Type 1;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0906202000;HS10;Fleurs de cannelier - Type 2;Cinnamon-tree flowers - Type 2;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0906209000;HS10;Fleurs de cannelier - Autre;Cinnamon-tree flowers - Other;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0907;RANGEE 07;Cloves (whole fruit, cloves and stems);;;;;;;;
090700;HS6;Girofles;Cloves;;;;;;;
0907001000;HS10;Girofles - Type 1;Cloves - Type 1;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0907002000;HS10;Girofles - Type 2;Cloves - Type 2;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0907009000;HS10;Girofles - Autre;Cloves - Other;Alimentation;20.0;1.0;10.0;19.25;=;50.25
090710;HS6;Non broyés ni pulvérisés;Spices;;;;;;;
0907101000;HS10;Non broyés ni pulvérisés - Type 1;Spices - Type 1;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0907102000;HS10;Non broyés ni pulvérisés - Type 2;Spices - Type 2;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0907109000;HS10;Non broyés ni pulvérisés - Autre;Spices - Other;Alimentation;20.0;1.0;10.0;19.25;=;50.25
090720;HS6;Broyée ou pulvérisée;Spices;;;;;;;
0907201000;HS10;Broyée ou pulvérisée - Type 1;Spices - Type 1;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0907202000;HS10;Broyée ou pulvérisée - Type 2;Spices - Type 2;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0907209000;HS10;Broyée ou pulvérisée - Autre;Spices - Other;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0908;RANGEE 08;Nutmeg, mace and cardamoms;;;;;;;;
090810;HS6;Noix muscade;Nutmeg;;;;;;;
0908101000;HS10;Noix muscade - Type 1;Nutmeg - Type 1;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0908102000;HS10;Noix muscade - Type 2;Nutmeg - Type 2;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0908109000;HS10;Noix muscade - Autre;Nutmeg - Other;Alimentation;20.0;1.0;10.0;19.25;=;50.25
090811;HS6;Non broyées ni pulvérisées;Spices;;;;;;;
0908111000;HS10;Non broyées ni pulvérisées - Type 1;Spices - Type 1;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0908112000;HS10;Non broyées ni pulvérisées - Type 2;Spices - Type 2;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0908119000;HS10;Non broyées ni pulvérisées - Autre;Spices - Other;Alimentation;20.0;1.0;10.0;19.25;=;50.25
090812;HS6;Broyée ou pulvérisée;Spices;;;;;;;
0908121000;HS10;Broyée ou pulvérisée - Type 1;Spices - Type 1;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0908122000;HS10;Broyée ou pulvérisée - Type 2;Spices - Type 2;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0908129000;HS10;Broyée ou pulvérisée - Autre;Spices - Other;Alimentation;20.0;1.0;10.0;19.25;=;50.25
090820;HS6;Macis;Mace;;;;;;;
0908201000;HS10;Macis - Type 1;Mace - Type 1;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0908202000;HS10;Macis - Type 2;Mace - Type 2;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0908209000;HS10;Macis - Autre;Mace - Other;Alimentation;20.0;1.0;10.0;19.25;=;50.25
090821;HS6;Non broyé ni pulvérisé;Spices;;;;;;;
0908211000;HS10;Non broyé ni pulvérisé - Type 1;Spices - Type 1;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0908212000;HS10;Non broyé ni pulvérisé - Type 2;Spices - Type 2;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0908219000;HS10;Non broyé ni pulvérisé - Autre;Spices - Other;Alimentation;20.0;1.0;10.0;19.25;=;50.25
090822;HS6;Broyé ou pulvérisé;Spices;;;;;;;
0908221000;HS10;Broyé ou pulvérisé - Type 1;Spices - Type 1;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0908222000;HS10;Broyé ou pulvérisé - Type 2;Spices - Type 2;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0908229000;HS10;Broyé ou pulvérisé - Autre;Spices - Other;Alimentation;20.0;1.0;10.0;19.25;=;50.25
090830;HS6;Amomes et cardamomes;Cardamoms;;;;;;;
0908301000;HS10;Amomes et cardamomes - Type 1;Cardamoms - Type 1;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0908302000;HS10;Amomes et cardamomes - Type 2;Cardamoms - Type 2;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0908309000;HS10;Amomes et cardamomes - Autre;Cardamoms - Other;Alimentation;20.0;1.0;10.0;19.25;=;50.25
090831;HS6;Non broyés ni pulvérisés;Spices;;;;;;;
0908311000;HS10;Non broyés ni pulvérisés - Type 1;Spices - Type 1;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0908312000;HS10;Non broyés ni pulvérisés - Type 2;Spices - Type 2;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0908319000;HS10;Non broyés ni pulvérisés - Autre;Spices - Other;Alimentation;20.0;1.0;10.0;19.25;=;50.25
090832;HS6;Broyés ou pulvérisés;Spices;;;;;;;
0908321000;HS10;Broyés ou pulvérisés - Type 1;Spices - Type 1;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0908322000;HS10;Broyés ou pulvérisés - Type 2;Spices - Type 2;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0908329000;HS10;Broyés ou pulvérisés - Autre;Spices - Other;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0909;RANGEE 09;Seeds of anise, badian, fennel, coriander, cumin, caraway or juniper;;;;;;;;
090910;HS6;Graines d'anis ou de badiane;Seeds of anise or badian;;;;;;;
0909101000;HS10;Graines d'anis ou de badiane - Type 1;Seeds of anise or badian - Type 1;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0909102000;HS10;Graines d'anis ou de badiane - Type 2;Seeds of anise or badian - Type 2;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0909109000;HS10;Graines d'anis ou de badiane - Autre;Seeds of anise or badian - Other;Alimentation;20.0;1.0;10.0;19.25;=;50.25
090921;HS6;Graines de coriandre non broyées;Coriander seeds;;;;;;;
0909211000;HS10;Graines de coriandre non broyées - Type 1;Coriander seeds - Type 1;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0909212000;HS10;Graines de coriandre non broyées - Type 2;Coriander seeds - Type 2;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0909219000;HS10;Graines de coriandre non broyées - Autre;Coriander seeds - Other;Alimentation;20.0;1.0;10.0;19.25;=;50.25
090922;HS6;Graines de coriandre broyées;Coriander seeds;;;;;;;
0909221000;HS10;Graines de coriandre broyées - Type 1;Coriander seeds - Type 1;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0909222000;HS10;Graines de coriandre broyées - Type 2;Coriander seeds - Type 2;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0909229000;HS10;Graines de coriandre broyées - Autre;Coriander seeds - Other;Alimentation;20.0;1.0;10.0;19.25;=;50.25
090931;HS6;Graines de cumin non broyées;Cumin seeds;;;;;;;
0909311000;HS10;Graines de cumin non broyées - Type 1;Cumin seeds - Type 1;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0909312000;HS10;Graines de cumin non broyées - Type 2;Cumin seeds - Type 2;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0909319000;HS10;Graines de cumin non broyées - Autre;Cumin seeds - Other;Alimentation;20.0;1.0;10.0;19.25;=;50.25
090932;HS6;Graines de cumin broyées;Cumin seeds;;;;;;;
0909321000;HS10;Graines de cumin broyées - Type 1;Cumin seeds - Type 1;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0909322000;HS10;Graines de cumin broyées - Type 2;Cumin seeds - Type 2;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0909329000;HS10;Graines de cumin broyées - Autre;Cumin seeds - Other;Alimentation;20.0;1.0;10.0;19.25;=;50.25
090961;HS6;Graines de genièvre;Juniper berries;;;;;;;
0909611000;HS10;Graines de genièvre - Type 1;Juniper berries - Type 1;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0909612000;HS10;Graines de genièvre - Type 2;Juniper berries - Type 2;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0909619000;HS10;Graines de genièvre - Autre;Juniper berries - Other;Alimentation;20.0;1.0;10.0;19.25;=;50.25
090962;HS6;Autres graines aromatiques;Other aromatic seeds;;;;;;;
0909621000;HS10;Autres graines aromatiques - Type 1;Other aromatic seeds - Type 1;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0909622000;HS10;Autres graines aromatiques - Type 2;Other aromatic seeds - Type 2;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0909629000;HS10;Autres graines aromatiques - Autre;Other aromatic seeds - Other;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0910;RANGEE 10;Ginger, saffron, tumeric (curcuma), thyme, bay leaves, curry and other spices;;;;;;;;
091010;HS6;Gingembre;Ginger;;;;;;;
0910101000;HS10;Gingembre - Type 1;Ginger - Type 1;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0910102000;HS10;Gingembre - Type 2;Ginger - Type 2;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0910109000;HS10;Gingembre - Autre;Ginger - Other;Alimentation;20.0;1.0;10.0;19.25;=;50.25
091011;HS6;Non broyé ni pulvérisé;Spices;;;;;;;
0910111000;HS10;Non broyé ni pulvérisé - Type 1;Spices - Type 1;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0910112000;HS10;Non broyé ni pulvérisé - Type 2;Spices - Type 2;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0910119000;HS10;Non broyé ni pulvérisé - Autre;Spices - Other;Alimentation;20.0;1.0;10.0;19.25;=;50.25
091012;HS6;Broyé ou pulvérisé;Spices;;;;;;;
0910121000;HS10;Broyé ou pulvérisé - Type 1;Spices - Type 1;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0910122000;HS10;Broyé ou pulvérisé - Type 2;Spices - Type 2;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0910129000;HS10;Broyé ou pulvérisé - Autre;Spices - Other;Alimentation;20.0;1.0;10.0;19.25;=;50.25
091020;HS6;Safran;Saffron;;;;;;;
0910201000;HS10;Safran - Grade 1 / Premium;Saffron - Grade 1 / Premium;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0910202000;HS10;Safran - Grade 2 / Standard;Saffron - Grade 2 / Standard;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0910209000;HS10;Safran - Autre;Saffron - Other;Alimentation;20.0;1.0;10.0;19.25;=;50.25
091030;HS6;Curcuma;Turmeric (curcuma);;;;;;;
0910301000;HS10;Curcuma - Type 1;Turmeric (curcuma) - Type 1;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0910302000;HS10;Curcuma - Type 2;Turmeric (curcuma) - Type 2;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0910309000;HS10;Curcuma - Autre;Turmeric (curcuma) - Other;Alimentation;20.0;1.0;10.0;19.25;=;50.25
091091;HS6;Mélanges d'épices;Mixtures of spices;;;;;;;
0910911000;HS10;Mélanges d'épices - Type 1;Mixtures of spices - Type 1;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0910912000;HS10;Mélanges d'épices - Type 2;Mixtures of spices - Type 2;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0910919000;HS10;Mélanges d'épices - Autre;Mixtures of spices - Other;Alimentation;20.0;1.0;10.0;19.25;=;50.25
091099;HS6;Autres épices;Other spices;;;;;;;
0910991000;HS10;Autres épices - Type 1;Other spices - Type 1;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0910992000;HS10;Autres épices - Type 2;Other spices - Type 2;Alimentation;20.0;1.0;10.0;19.25;=;50.25
0910999000;HS10;Autres épices - Autre;Other spices - Other;Alimentation;20.0;1.0;10.0;19.25;=;50.25
CHAPITRE 10;CHAPITRE;Céréales;;;;;;;;
1001;RANGEE 01;Wheat and meslin;;;;;;;;
100110;HS6;Blé dur;Durum wheat;;;;;;;
1001100010;HS10;Blé dur - Usage spécifique;Durum wheat - Specific use;Alimentation;10.0;1.0;10.0;19.25;910 Déclaration d'Importation du Produit;40.25
1001100090;HS10;Blé dur - Autre usage;Durum wheat - Other use;Alimentation;10.0;1.0;10.0;19.25;=;40.25
100111;HS6;De semence;Cereals;;;;;;;
1001111000;HS10;De semence - Type 1;Cereals - Type 1;Alimentation;10.0;1.0;10.0;19.25;=;40.25
1001112000;HS10;De semence - Type 2;Cereals - Type 2;Alimentation;10.0;1.0;10.0;19.25;=;40.25
1001119000;HS10;De semence - Autre;Cereals - Other;Alimentation;10.0;1.0;10.0;19.25;=;40.25
100119;HS6;Autres;Cereals;;;;;;;
1001191000;HS10;Autres - Type 1;Cereals - Type 1;Alimentation;10.0;1.0;10.0;19.25;=;40.25
