Code;Niveau;Description_FR;Description_EN;Groupe_Utilisation;D.D_%;IDF_%;T.V.A_%;Formalites;Total_%
3903901000;HS10;Autres - Type 1;Styrene polymers - Type 1;Industrie;25.0;3.5;16.0;=;44.5
3903902000;HS10;Autres - Type 2;Styrene polymers - Type 2;Industrie;25.0;3.5;16.0;=;44.5
3903909000;HS10;Autres - Autre;Styrene polymers - Other;Industrie;25.0;3.5;16.0;=;44.5
3904;RANGEE 04;Polymers of vinyl chloride or of other halogenated olefins, in primary forms;;;;;;;
390410;HS6;Polychlorure de vinyle (PVC);Polyvinyl chloride (PVC);;;;;;
3904101000;HS10;Polychlorure de vinyle (PVC) - Type 1;Polyvinyl chloride (PVC) - Type 1;Industrie;25.0;3.5;16.0;=;44.5
3904102000;HS10;Polychlorure de vinyle (PVC) - Type 2;Polyvinyl chloride (PVC) - Type 2;Industrie;25.0;3.5;16.0;=;44.5
3904109000;HS10;Polychlorure de vinyle (PVC) - Autre;Polyvinyl chloride (PVC) - Other;Industrie;25.0;3.5;16.0;=;44.5
390421;HS6;Non plastifié;Vinyl chloride;;;;;;
3904211000;HS10;Non plastifié - Type 1;Vinyl chloride - Type 1;Industrie;25.0;3.5;16.0;=;44.5
3904212000;HS10;Non plastifié - Type 2;Vinyl chloride - Type 2;Industrie;25.0;3.5;16.0;=;44.5
3904219000;HS10;Non plastifié - Autre;Vinyl chloride - Other;Industrie;25.0;3.5;16.0;=;44.5
390422;HS6;Plastifié;Vinyl chloride;;;;;;
3904221000;HS10;Plastifié - Type 1;Vinyl chloride - Type 1;Industrie;25.0;3.5;16.0;=;44.5
3904222000;HS10;Plastifié - Type 2;Vinyl chloride - Type 2;Industrie;25.0;3.5;16.0;=;44.5
3904229000;HS10;Plastifié - Autre;Vinyl chloride - Other;Industrie;25.0;3.5;16.0;=;44.5
390430;HS6;Copolymères du chlorure de vinyle et d'acétate de vinyle;Vinyl chloride;;;;;;
3904301000;HS10;Copolymères du chlorure de vinyle et d'acétate de vinyle - Type 1;Vinyl chloride - Type 1;Industrie;25.0;3.5;16.0;=;44.5
3904302000;HS10;Copolymères du chlorure de vinyle et d'acétate de vinyle - Type 2;Vinyl chloride - Type 2;Industrie;25.0;3.5;16.0;=;44.5
3904309000;HS10;Copolymères du chlorure de vinyle et d'acétate de vinyle - Autre;Vinyl chloride - Other;Industrie;25.0;3.5;16.0;=;44.5
390440;HS6;Autre copolymère du chlorure de vinyle;Vinyl chloride;;;;;;
3904401000;HS10;Autre copolymère du chlorure de vinyle - Type 1;Vinyl chloride - Type 1;Industrie;25.0;3.5;16.0;=;44.5
3904402000;HS10;Autre copolymère du chlorure de vinyle - Type 2;Vinyl chloride - Type 2;Industrie;25.0;3.5;16.0;=;44.5
3904409000;HS10;Autre copolymère du chlorure de vinyle - Autre;Vinyl chloride - Other;Industrie;25.0;3.5;16.0;=;44.5
390450;HS6;Polymères du chlorure de vinylidène;Vinyl chloride;;;;;;
3904501000;HS10;Polymères du chlorure de vinylidène - Type 1;Vinyl chloride - Type 1;Industrie;25.0;3.5;16.0;=;44.5
3904502000;HS10;Polymères du chlorure de vinylidène - Type 2;Vinyl chloride - Type 2;Industrie;25.0;3.5;16.0;=;44.5
3904509000;HS10;Polymères du chlorure de vinylidène - Autre;Vinyl chloride - Other;Industrie;25.0;3.5;16.0;=;44.5
390461;HS6;Polytétrafluoroéthylène;Halogenated olefin polymers;;;;;;
3904611000;HS10;Polytétrafluoroéthylène - Type 1;Halogenated olefin polymers - Type 1;Industrie;25.0;3.5;16.0;=;44.5
3904612000;HS10;Polytétrafluoroéthylène - Type 2;Halogenated olefin polymers - Type 2;Industrie;25.0;3.5;16.0;=;44.5
3904619000;HS10;Polytétrafluoroéthylène - Autre;Halogenated olefin polymers - Other;Industrie;25.0;3.5;16.0;=;44.5
390469;HS6;Autres;Halogenated olefin polymers;;;;;;
3904691000;HS10;Autres - Type 1;Halogenated olefin polymers - Type 1;Industrie;25.0;3.5;16.0;=;44.5
3904692000;HS10;Autres - Type 2;Halogenated olefin polymers - Type 2;Industrie;25.0;3.5;16.0;=;44.5
3904699000;HS10;Autres - Autre;Halogenated olefin polymers - Other;Industrie;25.0;3.5;16.0;=;44.5
390490;HS6;Autres;Vinyl chloride;;;;;;
3904901000;HS10;Autres - Type 1;Vinyl chloride - Type 1;Industrie;25.0;3.5;16.0;=;44.5
3904902000;HS10;Autres - Type 2;Vinyl chloride - Type 2;Industrie;25.0;3.5;16.0;=;44.5
3904909000;HS10;Autres - Autre;Vinyl chloride - Other;Industrie;25.0;3.5;16.0;=;44.5
3905;RANGEE 05;"Polymers of vinyl acetate or of other vinyl esters, in primary forms; other vinyl polymers in primary forms";;;;;;;
390512;HS6;En dispersion aqueuse;Poly(vinyl acetate);;;;;;
3905121000;HS10;En dispersion aqueuse - Type 1;Poly(vinyl acetate) - Type 1;Industrie;25.0;3.5;16.0;=;44.5
3905122000;HS10;En dispersion aqueuse - Type 2;Poly(vinyl acetate) - Type 2;Industrie;25.0;3.5;16.0;=;44.5
3905129000;HS10;En dispersion aqueuse - Autre;Poly(vinyl acetate) - Other;Industrie;25.0;3.5;16.0;=;44.5
390519;HS6;Autres;Poly(vinyl acetate);;;;;;
3905191000;HS10;Autres - Type 1;Poly(vinyl acetate) - Type 1;Industrie;25.0;3.5;16.0;=;44.5
3905192000;HS10;Autres - Type 2;Poly(vinyl acetate) - Type 2;Industrie;25.0;3.5;16.0;=;44.5
3905199000;HS10;Autres - Autre;Poly(vinyl acetate) - Other;Industrie;25.0;3.5;16.0;=;44.5
390521;HS6;En dispersion aqueuse;Vinyl acetate copolymers;;;;;;
3905211000;HS10;En dispersion aqueuse - Type 1;Vinyl acetate copolymers - Type 1;Industrie;25.0;3.5;16.0;=;44.5
3905212000;HS10;En dispersion aqueuse - Type 2;Vinyl acetate copolymers - Type 2;Industrie;25.0;3.5;16.0;=;44.5
3905219000;HS10;En dispersion aqueuse - Autre;Vinyl acetate copolymers - Other;Industrie;25.0;3.5;16.0;=;44.5
390529;HS6;Autres;Vinyl acetate copolymers;;;;;;
3905291000;HS10;Autres - Type 1;Vinyl acetate copolymers - Type 1;Industrie;25.0;3.5;16.0;=;44.5
3905292000;HS10;Autres - Type 2;Vinyl acetate copolymers - Type 2;Industrie;25.0;3.5;16.0;=;44.5
3905299000;HS10;Autres - Autre;Vinyl acetate copolymers - Other;Industrie;25.0;3.5;16.0;=;44.5
390530;HS6;Poly(alcoolvinylique);Poly(vinyl alcohol);;;;;;
3905301000;HS10;Poly(alcoolvinylique) - Type 1;Poly(vinyl alcohol) - Type 1;Industrie;25.0;3.5;16.0;=;44.5
3905302000;HS10;Poly(alcoolvinylique) - Type 2;Poly(vinyl alcohol) - Type 2;Industrie;25.0;3.5;16.0;=;44.5
3905309000;HS10;Poly(alcoolvinylique) - Autre;Poly(vinyl alcohol) - Other;Industrie;25.0;3.5;16.0;=;44.5
390591;HS6;Copolymères;Vinyl acetate;;;;;;
3905911000;HS10;Copolymères - Type 1;Vinyl acetate - Type 1;Industrie;25.0;3.5;16.0;=;44.5
3905912000;HS10;Copolymères - Type 2;Vinyl acetate - Type 2;Industrie;25.0;3.5;16.0;=;44.5
3905919000;HS10;Copolymères - Autre;Vinyl acetate - Other;Industrie;25.0;3.5;16.0;=;44.5
390599;HS6;Autres;Vinyl acetate;;;;;;
3905991000;HS10;Autres - Type 1;Vinyl acetate - Type 1;Industrie;25.0;3.5;16.0;=;44.5
3905992000;HS10;Autres - Type 2;Vinyl acetate - Type 2;Industrie;25.0;3.5;16.0;=;44.5
3905999000;HS10;Autres - Autre;Vinyl acetate - Other;Industrie;25.0;3.5;16.0;=;44.5
3906;RANGEE 06;Acrylic polymers in primary forms;;;;;;;
390610;HS6;Poly(métracrylate de méthyle);Acrylic polymers;;;;;;
3906101000;HS10;Poly(métracrylate de méthyle) - Type 1;Acrylic polymers - Type 1;Industrie;25.0;3.5;16.0;=;44.5
3906102000;HS10;Poly(métracrylate de méthyle) - Type 2;Acrylic polymers - Type 2;Industrie;25.0;3.5;16.0;=;44.5
3906109000;HS10;Poly(métracrylate de méthyle) - Autre;Acrylic polymers - Other;Industrie;25.0;3.5;16.0;=;44.5
390690;HS6;Autres;Acrylic polymers;;;;;;
3906901000;HS10;Autres - Type 1;Acrylic polymers - Type 1;Industrie;25.0;3.5;16.0;=;44.5
3906902000;HS10;Autres - Type 2;Acrylic polymers - Type 2;Industrie;25.0;3.5;16.0;=;44.5
3906909000;HS10;Autres - Autre;Acrylic polymers - Other;Industrie;25.0;3.5;16.0;=;44.5
3907;RANGEE 07;"Polyacetals, other polyethers and epoxide resins, in primary forms; polycarbonates, alkyd resins, polyallyl esters and other polyesters, in primary forms";;;;;;;
390710;HS6;Polyacétals;Polyacetals;;;;;;
3907101000;HS10;Polyacétals - Type 1;Polyacetals - Type 1;Industrie;25.0;3.5;16.0;=;44.5
3907102000;HS10;Polyacétals - Type 2;Polyacetals - Type 2;Industrie;25.0;3.5;16.0;=;44.5
3907109000;HS10;Polyacétals - Autre;Polyacetals - Other;Industrie;25.0;3.5;16.0;=;44.5
390721;HS6;Méthylphosphonate de bis(polyoxyéthylène);Polyethers other than polyacetals;;;;;;
3907211000;HS10;Méthylphosphonate de bis(polyoxyéthylène) - Type 1;Polyethers other than polyacetals - Type 1;Industrie;25.0;3.5;16.0;=;44.5
3907212000;HS10;Méthylphosphonate de bis(polyoxyéthylène) - Type 2;Polyethers other than polyacetals - Type 2;Industrie;25.0;3.5;16.0;=;44.5
3907219000;HS10;Méthylphosphonate de bis(polyoxyéthylène) - Autre;Polyethers other than polyacetals - Other;Industrie;25.0;3.5;16.0;=;44.5
390729;HS6;Autres;Polyethers other than polyacetals;;;;;;
3907291000;HS10;Autres - Type 1;Polyethers other than polyacetals - Type 1;Industrie;25.0;3.5;16.0;=;44.5
3907292000;HS10;Autres - Type 2;Polyethers other than polyacetals - Type 2;Industrie;25.0;3.5;16.0;=;44.5
3907299000;HS10;Autres - Autre;Polyethers other than polyacetals - Other;Industrie;25.0;3.5;16.0;=;44.5
390730;HS6;Résines époxydes;Epoxide resins;;;;;;
3907301000;HS10;Résines époxydes - Type 1;Epoxide resins - Type 1;Industrie;25.0;3.5;16.0;=;44.5
3907302000;HS10;Résines époxydes - Type 2;Epoxide resins - Type 2;Industrie;25.0;3.5;16.0;=;44.5
3907309000;HS10;Résines époxydes - Autre;Epoxide resins - Other;Industrie;25.0;3.5;16.0;=;44.5
390740;HS6;Polycarbonates;Polycarbonates;;;;;;
3907401000;HS10;Polycarbonates - Type 1;Polycarbonates - Type 1;Industrie;25.0;3.5;16.0;=;44.5
3907402000;HS10;Polycarbonates - Type 2;Polycarbonates - Type 2;Industrie;25.0;3.5;16.0;=;44.5
3907409000;HS10;Polycarbonates - Autre;Polycarbonates - Other;Industrie;25.0;3.5;16.0;=;44.5
390750;HS6;Résines alkydes;Alkyd resins;;;;;;
3907501000;HS10;Résines alkydes - Type 1;Alkyd resins - Type 1;Industrie;25.0;3.5;16.0;=;44.5
3907502000;HS10;Résines alkydes - Type 2;Alkyd resins - Type 2;Industrie;25.0;3.5;16.0;=;44.5
3907509000;HS10;Résines alkydes - Autre;Alkyd resins - Other;Industrie;25.0;3.5;16.0;=;44.5
390761;HS6;D'un indice de viscosité de 78 ml/g ou plus;Poly(ethylene terephthalate);;;;;;
3907611000;HS10;D'un indice de viscosité de 78 ml/g ou plus - Type 1;Poly(ethylene terephthalate) - Type 1;Industrie;25.0;3.5;16.0;=;44.5
3907612000;HS10;D'un indice de viscosité de 78 ml/g ou plus - Type 2;Poly(ethylene terephthalate) - Type 2;Industrie;25.0;3.5;16.0;=;44.5
3907619000;HS10;D'un indice de viscosité de 78 ml/g ou plus - Autre;Poly(ethylene terephthalate) - Other;Industrie;25.0;3.5;16.0;=;44.5
390769;HS6;Autres;Poly(ethylene terephthalate);;;;;;
3907691000;HS10;Autres - Type 1;Poly(ethylene terephthalate) - Type 1;Industrie;25.0;3.5;16.0;=;44.5
3907692000;HS10;Autres - Type 2;Poly(ethylene terephthalate) - Type 2;Industrie;25.0;3.5;16.0;=;44.5
3907699000;HS10;Autres - Autre;Poly(ethylene terephthalate) - Other;Industrie;25.0;3.5;16.0;=;44.5
390770;HS6;Poly(acide lactique);Poly(lactic acid);;;;;;
3907701000;HS10;Poly(acide lactique) - Type 1;Poly(lactic acid) - Type 1;Industrie;25.0;3.5;16.0;=;44.5
3907702000;HS10;Poly(acide lactique) - Type 2;Poly(lactic acid) - Type 2;Industrie;25.0;3.5;16.0;=;44.5
3907709000;HS10;Poly(acide lactique) - Autre;Poly(lactic acid) - Other;Industrie;25.0;3.5;16.0;=;44.5
390791;HS6;Non saturés;Polyesters;;;;;;
3907911000;HS10;Non saturés - Type 1;Polyesters - Type 1;Industrie;25.0;3.5;16.0;=;44.5
3907912000;HS10;Non saturés - Type 2;Polyesters - Type 2;Industrie;25.0;3.5;16.0;=;44.5
3907919000;HS10;Non saturés - Autre;Polyesters - Other;Industrie;25.0;3.5;16.0;=;44.5
390799;HS6;Autres;Polyesters;;;;;;
3907991000;HS10;Autres - Type 1;Polyesters - Type 1;Industrie;25.0;3.5;16.0;=;44.5
3907992000;HS10;Autres - Type 2;Polyesters - Type 2;Industrie;25.0;3.5;16.0;=;44.5
3907999000;HS10;Autres - Autre;Polyesters - Other;Industrie;25.0;3.5;16.0;=;44.5
3908;RANGEE 08;Polyamides in primary forms;;;;;;;
390810;HS6;Polyamide-6;Polyamides;;;;;;
3908101000;HS10;Polyamide-6 - Type 1;Polyamides - Type 1;Industrie;25.0;3.5;16.0;=;44.5
3908102000;HS10;Polyamide-6 - Type 2;Polyamides - Type 2;Industrie;25.0;3.5;16.0;=;44.5
3908109000;HS10;Polyamide-6 - Autre;Polyamides - Other;Industrie;25.0;3.5;16.0;=;44.5
390890;HS6;Autres;Polyamides;;;;;;
3908901000;HS10;Autres - Type 1;Polyamides - Type 1;Industrie;25.0;3.5;16.0;=;44.5
3908902000;HS10;Autres - Type 2;Polyamides - Type 2;Industrie;25.0;3.5;16.0;=;44.5
3908909000;HS10;Autres - Autre;Polyamides - Other;Industrie;25.0;3.5;16.0;=;44.5
3909;RANGEE 09;Amino-resins, phenolic resins and polyurethanes, in primary forms;;;;;;;
390910;HS6;Résines uréiques;résines de thiourée;;;;;;
3909101000;HS10;Résines uréiques - Type 1;résines de thiourée - Type 1;Industrie;25.0;3.5;16.0;=;44.5
3909102000;HS10;Résines uréiques - Type 2;résines de thiourée - Type 2;Industrie;25.0;3.5;16.0;=;44.5
3909109000;HS10;Résines uréiques - Autre;résines de thiourée - Other;Industrie;25.0;3.5;16.0;=;44.5
390920;HS6;Résines mélaminiques;Amino-resins;;;;;;
3909201000;HS10;Résines mélaminiques - Type 1;Amino-resins - Type 1;Industrie;25.0;3.5;16.0;=;44.5
3909202000;HS10;Résines mélaminiques - Type 2;Amino-resins - Type 2;Industrie;25.0;3.5;16.0;=;44.5
3909209000;HS10;Résines mélaminiques - Autre;Amino-resins - Other;Industrie;25.0;3.5;16.0;=;44.5
390931;HS6;Poly(méthylène phényl isocyanate) (MDI brut;Amino-resins;;;;;;
3909311000;HS10;Poly(méthylène phényl isocyanate) (MDI brut - Type 1;Amino-resins - Type 1;Industrie;25.0;3.5;16.0;=;44.5
3909312000;HS10;Poly(méthylène phényl isocyanate) (MDI brut - Type 2;Amino-resins - Type 2;Industrie;25.0;3.5;16.0;=;44.5
3909319000;HS10;Poly(méthylène phényl isocyanate) (MDI brut - Autre;Amino-resins - Other;Industrie;25.0;3.5;16.0;=;44.5
390939;HS6;Autres;Amino-resins;;;;;;
3909391000;HS10;Autres - Type 1;Amino-resins - Type 1;Industrie;25.0;3.5;16.0;=;44.5
3909392000;HS10;Autres - Type 2;Amino-resins - Type 2;Industrie;25.0;3.5;16.0;=;44.5
3909399000;HS10;Autres - Autre;Amino-resins - Other;Industrie;25.0;3.5;16.0;=;44.5
390940;HS6;Résines phénoliques;Phenolic resins;;;;;;
3909401000;HS10;Résines phénoliques - Type 1;Phenolic resins - Type 1;Industrie;25.0;3.5;16.0;=;44.5
3909402000;HS10;Résines phénoliques - Type 2;Phenolic resins - Type 2;Industrie;25.0;3.5;16.0;=;44.5
3909409000;HS10;Résines phénoliques - Autre;Phenolic resins - Other;Industrie;25.0;3.5;16.0;=;44.5
390950;HS6;Polyuréthanes;Polyurethanes;;;;;;
3909501000;HS10;Polyuréthanes - Type 1;Polyurethanes - Type 1;Industrie;25.0;3.5;16.0;=;44.5
3909502000;HS10;Polyuréthanes - Type 2;Polyurethanes - Type 2;Industrie;25.0;3.5;16.0;=;44.5
3909509000;HS10;Polyuréthanes - Autre;Polyurethanes - Other;Industrie;25.0;3.5;16.0;=;44.5
3910;RANGEE 10;Silicones in primary forms;;;;;;;
391000;HS6;Silicones sous formes primaires;Silicones;;;;;;
3910001000;HS10;Silicones sous formes primaires - Type 1;Silicones - Type 1;Industrie;25.0;3.5;16.0;=;44.5
3910002000;HS10;Silicones sous formes primaires - Type 2;Silicones - Type 2;Industrie;25.0;3.5;16.0;=;44.5
3910009000;HS10;Silicones sous formes primaires - Autre;Silicones - Other;Industrie;25.0;3.5;16.0;=;44.5
3911;RANGEE 11;Petroleum resins, coumarone-indene resins, polyterpenes, polysulphides, polysulphones and similar products of chemical synthesis n.e.c. in chapter 39, in primary forms;;;;;;;
391110;HS6;Résines de pétrole;Petroleum resins;;;;;;
3911101000;HS10;Résines de pétrole - Type 1;Petroleum resins - Type 1;Industrie;25.0;3.5;16.0;=;44.5
3911102000;HS10;Résines de pétrole - Type 2;Petroleum resins - Type 2;Industrie;25.0;3.5;16.0;=;44.5
3911109000;HS10;Résines de pétrole - Autre;Petroleum resins - Other;Industrie;25.0;3.5;16.0;=;44.5
391120;HS6;Poly(1;Petroleum resins;;;;;;
3911201000;HS10;Poly(1 - Type 1;Petroleum resins - Type 1;Industrie;25.0;3.5;16.0;=;44.5
3911202000;HS10;Poly(1 - Type 2;Petroleum resins - Type 2;Industrie;25.0;3.5;16.0;=;44.5
3911209000;HS10;Poly(1 - Autre;Petroleum resins - Other;Industrie;25.0;3.5;16.0;=;44.5
391190;HS6;Autres;Polysulphides;;;;;;
3911901000;HS10;Autres - Type 1;Polysulphides - Type 1;Industrie;25.0;3.5;16.0;=;44.5
3911902000;HS10;Autres - Type 2;Polysulphides - Type 2;Industrie;25.0;3.5;16.0;=;44.5
3911909000;HS10;Autres - Autre;Polysulphides - Other;Industrie;25.0;3.5;16.0;=;44.5
3912;RANGEE 12;Cellulose and its chemical derivatives, n.e.c. or included, in primary forms;;;;;;;
391211;HS6;Non plastifiés;Cellulose acetates;;;;;;
3912111000;HS10;Non plastifiés - Type 1;Cellulose acetates - Type 1;Industrie;25.0;3.5;16.0;=;44.5
3912112000;HS10;Non plastifiés - Type 2;Cellulose acetates - Type 2;Industrie;25.0;3.5;16.0;=;44.5
3912119000;HS10;Non plastifiés - Autre;Cellulose acetates - Other;Industrie;25.0;3.5;16.0;=;44.5
391212;HS6;Plastifiés;Cellulose acetates;;;;;;
3912121000;HS10;Plastifiés - Type 1;Cellulose acetates - Type 1;Industrie;25.0;3.5;16.0;=;44.5
3912122000;HS10;Plastifiés - Type 2;Cellulose acetates - Type 2;Industrie;25.0;3.5;16.0;=;44.5
3912129000;HS10;Plastifiés - Autre;Cellulose acetates - Other;Industrie;25.0;3.5;16.0;=;44.5
391220;HS6;Nitrates de cellulose (y compris les collodions);Cellulose nitrates (including collodions);;;;;;
3912201000;HS10;Nitrates de cellulose (y compris les collodions) - Type 1;Cellulose nitrates (including collodions) - Type 1;Industrie;25.0;3.5;16.0;=;44.5
3912202000;HS10;Nitrates de cellulose (y compris les collodions) - Type 2;Cellulose nitrates (including collodions) - Type 2;Industrie;25.0;3.5;16.0;=;44.5
3912209000;HS10;Nitrates de cellulose (y compris les collodions) - Autre;Cellulose nitrates (including collodions) - Other;Industrie;25.0;3.5;16.0;=;44.5
