Code_HS6;Chapitre;Description_FR;Description_EN;Categorie;Unite;DD_Taux_%;TVA_%;Autres_Taxes_%;Taxes_Detail;Formalites_Administratives;Total_Import_Taxes_%;Nb_Sous_Positions
560122;56;De fibres synthétiques ou artificielles;Wadding;wadding_felt;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
560129;56;Autres;Wadding;wadding_felt;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
560130;56;Tontisses;Wadding;wadding_felt;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
560210;56;Feutres aiguilletés et produits cousus-tricotés;Felt;wadding_felt;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
560221;56;De laine ou de poils fins;Felt;wadding_felt;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
560229;56;D'autres matières textiles;Felt;wadding_felt;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
560290;56;Autres;Felt;wadding_felt;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
560311;56;D'un poids n'excédant pas 25 g/m²;Nonwovens;wadding_felt;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
560312;56;D'un poids supérieur à 25 g/m² mais n'excédant pas 70 g/m²;Nonwovens;wadding_felt;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
560313;56;D'un poids supérieur à 70 g/m² mais n'excédant pas 150 g/m²;Nonwovens;wadding_felt;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
560314;56;D'un poids supérieur à 150 g/m2;Nonwovens;wadding_felt;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
560391;56;D'un poids n'excédant pas 25 g/m²;Nonwovens;wadding_felt;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
560392;56;D'un poids supérieur à 25 g/m² mais n'excédant pas 70 g/m²;Nonwovens;wadding_felt;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
560393;56;D'un poids supérieur à 70 g/m² mais n'excédant pas 150 g/m²;Nonwovens;wadding_felt;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
560394;56;D'un poids supérieur à 150 g/m2;Nonwovens;wadding_felt;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
560410;56;Fils et cordes de caoutchouc;Rubber thread and cord;wadding_felt;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
560490;56;Autres;Yarn;wadding_felt;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
560500;56;Filés métalliques et fils métallisés;Yarn;wadding_felt;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
560600;56;Fils guipés;fils de chenille;wadding_felt;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
560721;56;Ficelles lieuses ou botteleuses;Twine;wadding_felt;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
560729;56;Autres;Twine;wadding_felt;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
560741;56;Ficelles lieuses ou botteleuses;Twine;wadding_felt;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
560749;56;Autres;Twine;wadding_felt;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
560750;56;D'autres fibres synthétiques;Twine;wadding_felt;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
560790;56;Autres;Twine;wadding_felt;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
560811;56;Filets confectionnés pour la pêche;Twine;wadding_felt;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
560819;56;Autres;Twine;wadding_felt;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
560890;56;Autres;Twine;wadding_felt;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
560900;56;Articles en fils;Yarn;wadding_felt;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
570110;57;De laine ou de poils fins;Carpets and other textile floor coverings;carpets;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
570190;57;D'autres matières textiles;Carpets and other textile floor coverings;carpets;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
570210;57;Tapis dits Kelim ou Kilim;Carpets and other textile floor coverings;carpets;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
570220;57;Revêtements de sol en coco;Carpets and other textile floor coverings;carpets;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
570231;57;De laine ou de poils fins;Carpets and other textile floor coverings;carpets;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
570232;57;De matières textiles synthétiques ou artificielles;Carpets and other textile floor coverings;carpets;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
570239;57;D'autres matières textiles;Carpets and other textile floor coverings;carpets;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
570241;57;De laine ou de poils fins;Carpets and other textile floor coverings;carpets;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
570242;57;De matières textiles synthétiques ou artificielles;Carpets and other textile floor coverings;carpets;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
570249;57;D'autres matières textiles;Carpets and other textile floor coverings;carpets;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
570250;57;Autres;Carpets and other textile floor coverings;carpets;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
570291;57;De laine ou de poils fins;Carpets and other textile floor coverings;carpets;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
570292;57;De matières textiles synthétiques ou artificielles;Carpets and other textile floor coverings;carpets;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
570299;57;D'autres matières textiles;Carpets and other textile floor coverings;carpets;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
570310;57;De laine ou de poils fins;Carpets and other textile floor coverings (including turf);carpets;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
570321;57;Gazon;Carpets and other textile floor coverings;carpets;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
570329;57;Autres;Carpets;carpets;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
570331;57;Gazon;Carpets and other textile floor coverings;carpets;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
570339;57;Autres;Carpets;carpets;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
570390;57;D'autres matières textiles;Carpets and other textile floor coverings;carpets;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
570410;57;Carreaux dont la surface n'excède pas 0;Textile floor coverings;carpets;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
570420;57;Carreaux dont la surface excède 0;Carpets and other textile floor coverings;carpets;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
570490;57;Autres;Carpets and other textile floor coverings;carpets;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
570500;57;Autres tapis et revêtements de sol en matières textiles;Carpets and other textile floor coverings;carpets;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
580110;58;De laine ou de poils fins;Fabrics;special_fabrics;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
580121;58;Velours et peluches par la trame;Fabrics;special_fabrics;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
580122;58;Velours et peluches par la trame;Fabrics;special_fabrics;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
580123;58;Autres velours et peluches par la trame;Fabrics;special_fabrics;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
580126;58;Tissus de chenille;Fabrics;special_fabrics;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
580127;58;Velours et peluches par la chaîne;Fabrics;special_fabrics;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
580131;58;Velours et peluches par la trame;Fabrics;special_fabrics;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
580132;58;Velours et peluches par la trame;Fabrics;special_fabrics;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
580133;58;Autres velours et peluches par la trame;Fabrics;special_fabrics;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
580136;58;Tissus de chenille;Fabrics;special_fabrics;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
580137;58;Velours et peluches par la chaîne;Fabrics;special_fabrics;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
580190;58;D'autres matières textiles;Fabrics;special_fabrics;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
580210;58;Tissus bouclés du genre éponge;Fabrics;special_fabrics;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
580220;58;Tissus bouclés du genre éponge;Fabrics;special_fabrics;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
580230;58;Surfaces textiles touffetées;Fabrics;special_fabrics;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
580300;58;Tissus à point de gaze;Gauze;special_fabrics;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
580410;58;Tulles;Tulles and other net fabrics;special_fabrics;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
580421;58;De fibres synthétiques ou artificielles;Lace;special_fabrics;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
580429;58;D'autres matières textiles;Lace;special_fabrics;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
580430;58;Dentelles à la main;Lace;special_fabrics;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
580500;58;Tapisseries tissées à la main (genre Gobelins;Tapestries;special_fabrics;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
580610;58;Rubanerie de velours;Fabrics;special_fabrics;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
580620;58;Autre rubanerie;Fabrics;special_fabrics;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
580631;58;De coton;Fabrics;special_fabrics;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
580632;58;De fibres synthétiques ou artificielles;Fabrics;special_fabrics;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
580639;58;D'autres matières textiles;Fabrics;special_fabrics;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
580640;58;Rubans sans trame;Fabrics;special_fabrics;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
580710;58;Tissés;Labels;special_fabrics;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
580790;58;Autres;Labels;special_fabrics;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
580810;58;Tresses en pièces;Braids;special_fabrics;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
580890;58;Autres;Ornamental trimmings;special_fabrics;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
580900;58;Tissus en fils de métal et tissus de filés métalliques ou de fils textiles métallisés du n° 56.05;Fabrics;special_fabrics;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
581010;58;Broderies chimiques ou aériennes et broderies à fond découpé;Embroidery;special_fabrics;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
581091;58;De coton;Embroidery;special_fabrics;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
581092;58;De fibres synthétiques ou artificielles;Embroidery;special_fabrics;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
581099;58;D'autres matières textiles;Embroidery;special_fabrics;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
581100;58;Produits textiles matelassés en pièces;Quilted textile products;special_fabrics;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
590110;59;Tissus enduits de colle ou de matières amylacées;Textile fabrics;coated_fabrics;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
590190;59;Autres;Textile fabrics;coated_fabrics;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
590210;59;De nylon ou d'autres polyamides;Textile fabrics;coated_fabrics;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
590220;59;De polyesters;Textile fabrics;coated_fabrics;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
590290;59;Autres;Textile fabrics;coated_fabrics;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
590310;59;Avec du poly(chlorure de vinyle);Textile fabrics;coated_fabrics;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
590320;59;Avec du polyuréthane;Textile fabrics;coated_fabrics;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
590390;59;Autres;Textile fabrics;coated_fabrics;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
590410;59;Linoléums;Linoleum;coated_fabrics;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
590490;59;Autres;Textiles floor coverings;coated_fabrics;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
590500;59;Revêtements muraux en matières textiles;Textile wall coverings of fabrics impregnated;coated_fabrics;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
590610;59;Rubans adhésifs d'une largeur n'excédant pas 20 cm;Textile fabrics;coated_fabrics;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
590691;59;De bonneterie;Textile fabrics;coated_fabrics;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
590699;59;Autres;Textile fabrics;coated_fabrics;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
590700;59;Autres tissus imprégnés;toiles peintes pour décors de théâtres;coated_fabrics;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
590800;59;Mèches tissées;manchons à incandescence et étoffes tubulaires tricotées servant à leur fabrication;coated_fabrics;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
590900;59;Tuyaux pour pompes et tuyaux similaires;Textile hosepiping and similar textile tubing;coated_fabrics;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
591000;59;Courroies transporteuses ou de transmission en matières textiles;Textiles;coated_fabrics;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
591110;59;Tissus;Textile fabric;coated_fabrics;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
591120;59;Gazes et toiles à bluter;Textile products and articles for technical uses;coated_fabrics;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
591131;59;D'un poids au m² inférieur à 650 g;Textiles;coated_fabrics;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
591132;59;D'un poids au m² égal ou supérieur à 650 g;Textiles;coated_fabrics;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
591140;59;Toiles filtrantes;Textile products and articles for technical uses;coated_fabrics;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
591190;59;Autres;Textile products and articles for technical uses;coated_fabrics;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
600110;60;Étoffes de bonneterie à longs poils;Long pile knitted fabrics;textiles;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
600121;60;De coton;Fabrics;knitted_fabrics;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
600122;60;De fibres synthétiques ou artificielles;Fabrics;knitted_fabrics;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
600129;60;D'autres matières textiles;Fabrics;knitted_fabrics;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
600190;60;Autres étoffes de bonneterie;Other knitted fabrics;textiles;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
600191;60;De coton;Fabrics;knitted_fabrics;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
600192;60;De fibres synthétiques ou artificielles;Fabrics;knitted_fabrics;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
600199;60;D'autres matières textiles;Fabrics;knitted_fabrics;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
